SEXISTAT1,Classe di età,TIME,Seleziona periodo,Value
1,15 anni e più,1977,1977,2.53672
1,15 anni e più,1978,1978,2.504879
1,15 anni e più,1979,1979,2.488412
1,15 anni e più,1980,1980,2.309971
1,15 anni e più,1981,1981,2.508706
1,15 anni e più,1982,1982,3.153512
1,15 anni e più,1983,1983,3.651696
1,15 anni e più,1984,1984,3.791725
1,15 anni e più,1985,1985,3.980399
1,15 anni e più,1986,1986,4.689239
1,15 anni e più,1987,1987,4.981277
1,15 anni e più,1988,1988,5.070944
1,15 anni e più,1989,1989,4.873855
1,15 anni e più,1990,1990,4.466706
1,15 anni e più,1991,1991,4.132928
1,15 anni e più,1992,1992,5.155006
1,15 anni e più,1993,1993,8.0864
1,15 anni e più,1994,1994,9.680498
1,15 anni e più,1995,1995,10.414643
1,15 anni e più,1996,1996,11.09211
1,15 anni e più,1997,1997,11.175697
1,15 anni e più,1998,1998,12.148422
1,15 anni e più,1999,1999,11.797975
1,15 anni e più,2000,2000,10.784516
1,15 anni e più,2001,2001,10.857831
1,15 anni e più,2002,2002,10.763361
1,15 anni e più,2003,2003,8.48905
1,15 anni e più,2004,2004,8.506705
1,15 anni e più,2005,2005,7.800287
1,15 anni e più,2006,2006,7.14435
1,15 anni e più,2007,2007,6.406808
1,15 anni e più,2008,2008,7.820303
1,15 anni e più,2009,2009,9.402604
1,15 anni e più,2010,2010,10.593935
1,15 anni e più,2011,2011,11.215958
1,15 anni e più,2012,2012,14.838249
1,15 anni e più,2013,2013,18.344177
1,15 anni e più,2014,2014,18.372823
1,15 anni e più,2015,2015,17.706971
1,15 anni e più,2016,2016,18.311441
1,15 anni e più,2017,2017,17.383841
1,15 anni e più,1977,1977,5.916023
1,15 anni e più,1978,1978,5.89264
1,15 anni e più,1979,1979,6.18627
1,15 anni e più,1980,1980,6.185924
1,15 anni e più,1981,1981,6.685886
1,15 anni e più,1982,1982,7.362151
1,15 anni e più,1983,1983,8.044707
1,15 anni e più,1984,1984,8.62464
1,15 anni e più,1985,1985,8.603121
1,15 anni e più,1986,1986,8.821045
1,15 anni e più,1987,1987,9.284961
1,15 anni e più,1988,1988,8.560723
1,15 anni e più,1989,1989,8.067808
1,15 anni e più,1990,1990,7.160817
1,15 anni e più,1991,1991,6.834563
1,15 anni e più,1992,1992,6.867705
1,15 anni e più,1993,1993,7.650558
1,15 anni e più,1994,1994,8.77324
1,15 anni e più,1995,1995,9.027078
1,15 anni e più,1996,1996,9.082277
1,15 anni e più,1997,1997,9.195744
1,15 anni e più,1998,1998,9.094523
1,15 anni e più,1999,1999,8.753411
1,15 anni e più,2000,2000,8.522694
1,15 anni e più,2001,2001,7.815831
1,15 anni e più,2002,2002,7.277775
1,15 anni e più,2003,2003,7.455579
1,15 anni e più,2004,2004,7.216758
1,15 anni e più,2005,2005,7.162459
1,15 anni e più,2006,2006,6.212457
1,15 anni e più,2007,2007,5.744069
1,15 anni e più,2008,2008,6.61686
1,15 anni e più,2009,2009,7.825957
1,15 anni e più,2010,2010,8.966411
1,15 anni e più,2011,2011,9.173228
1,15 anni e più,2012,2012,12.059537
1,15 anni e più,2013,2013,14.542589
1,15 anni e più,2014,2014,14.990494
1,15 anni e più,2015,2015,14.35513
1,15 anni e più,2016,2016,14.187859
1,15 anni e più,2017,2017,13.74405
1,15 anni e più,1977,1977,9.28831
1,15 anni e più,1978,1978,9.306125
1,15 anni e più,1979,1979,8.787365
1,15 anni e più,1980,1980,8.95429
1,15 anni e più,1981,1981,9.256651
1,15 anni e più,1982,1982,9.207651
1,15 anni e più,1983,1983,9.617174
1,15 anni e più,1984,1984,9.869444
1,15 anni e più,1985,1985,9.424026
1,15 anni e più,1986,1986,9.029921
1,15 anni e più,1987,1987,9.047314
1,15 anni e più,1988,1988,8.803024
1,15 anni e più,1989,1989,8.383339
1,15 anni e più,1990,1990,7.630045
1,15 anni e più,1991,1991,7.341413
1,15 anni e più,1992,1992,7.168227
1,15 anni e più,1993,1993,6.939431
1,15 anni e più,1994,1994,7.478845
1,15 anni e più,1995,1995,7.923713
1,15 anni e più,1996,1996,7.773206
1,15 anni e più,1997,1997,7.756949
1,15 anni e più,1998,1998,7.635063
1,15 anni e più,1999,1999,7.460719
1,15 anni e più,2000,2000,6.690441
1,15 anni e più,2001,2001,5.596354
1,15 anni e più,2002,2002,5.355015
1,15 anni e più,2003,2003,5.755879
1,15 anni e più,2004,2004,5.580634
1,15 anni e più,2005,2005,5.382608
1,15 anni e più,2006,2006,4.841949
1,15 anni e più,2007,2007,4.359278
1,15 anni e più,2008,2008,4.829562
1,15 anni e più,2009,2009,6.224355
1,15 anni e più,2010,2010,6.826106
1,15 anni e più,2011,2011,6.806681
1,15 anni e più,2012,2012,8.844617
1,15 anni e più,2013,2013,10.239677
1,15 anni e più,2014,2014,10.720075
1,15 anni e più,2015,2015,10.455281
1,15 anni e più,2016,2016,9.702684
1,15 anni e più,2017,2017,9.099307
1,15 anni e più,1977,1977,4.935242
1,15 anni e più,1978,1978,4.823384
1,15 anni e più,1979,1979,4.202592
1,15 anni e più,1980,1980,3.701337
1,15 anni e più,1981,1981,3.546731
1,15 anni e più,1982,1982,3.999543
1,15 anni e più,1983,1983,4.198782
1,15 anni e più,1984,1984,3.329411
1,15 anni e più,1985,1985,3.159953
1,15 anni e più,1986,1986,2.900276
1,15 anni e più,1987,1987,2.795203
1,15 anni e più,1988,1988,2.636992
1,15 anni e più,1989,1989,2.827279
1,15 anni e più,1990,1990,2.81488
1,15 anni e più,1991,1991,3.069595
1,15 anni e più,1992,1992,3.107213
1,15 anni e più,1993,1993,3.047378
1,15 anni e più,1994,1994,3.712557
1,15 anni e più,1995,1995,4.172697
1,15 anni e più,1996,1996,4.047179
1,15 anni e più,1997,1997,4.330704
1,15 anni e più,1998,1998,4.52578
1,15 anni e più,1999,1999,4.274894
1,15 anni e più,2000,2000,3.65137
1,15 anni e più,2001,2001,3.341307
1,15 anni e più,2002,2002,3.117385
1,15 anni e più,2003,2003,3.473092
1,15 anni e più,2004,2004,3.867779
1,15 anni e più,2005,2005,4.434719
1,15 anni e più,2006,2006,3.780795
1,15 anni e più,2007,2007,3.108243
1,15 anni e più,2008,2008,3.217085
1,15 anni e più,2009,2009,3.988938
1,15 anni e più,2010,2010,4.354977
1,15 anni e più,2011,2011,3.940179
1,15 anni e più,2012,2012,5.237548
1,15 anni e più,2013,2013,5.588237
1,15 anni e più,2014,2014,6.249959
1,15 anni e più,2015,2015,5.438484
1,15 anni e più,2016,2016,5.207931
1,15 anni e più,2017,2017,4.985784
1,15 anni e più,1977,1977,4.341875
1,15 anni e più,1978,1978,4.420992
1,15 anni e più,1979,1979,4.507794
1,15 anni e più,1980,1980,4.517152
1,15 anni e più,1981,1981,4.916162
1,15 anni e più,1982,1982,5.557314
1,15 anni e più,1983,1983,6.19839
1,15 anni e più,1984,1984,6.570889
1,15 anni e più,1985,1985,6.642709
1,15 anni e più,1986,1986,6.999961
1,15 anni e più,1987,1987,7.350429
1,15 anni e più,1988,1988,7.099891
1,15 anni e più,1989,1989,6.811891
1,15 anni e più,1990,1990,6.187532
1,15 anni e più,1991,1991,5.96795
1,15 anni e più,1992,1992,6.241642
1,15 anni e più,1993,1993,7.196398
1,15 anni e più,1994,1994,8.182905
1,15 anni e più,1995,1995,8.559349
1,15 anni e più,1996,1996,8.597382
1,15 anni e più,1997,1997,8.615511
1,15 anni e più,1998,1998,8.647769
1,15 anni e più,1999,1999,8.305167
1,15 anni e più,2000,2000,7.676542
1,15 anni e più,2001,2001,6.916524
1,15 anni e più,2002,2002,6.522148
1,15 anni e più,2003,2003,6.445328
1,15 anni e più,2004,2004,6.311534
1,15 anni e più,2005,2005,6.168036
1,15 anni e più,2006,2006,5.421298
1,15 anni e più,2007,2007,4.87764
1,15 anni e più,2008,2008,5.495378
1,15 anni e più,2009,2009,6.724446
1,15 anni e più,2010,2010,7.497409
1,15 anni e più,2011,2011,7.518293
1,15 anni e più,2012,2012,9.803374
1,15 anni e più,2013,2013,11.477236
1,15 anni e più,2014,2014,11.860533
1,15 anni e più,2015,2015,11.315008
1,15 anni e più,2016,2016,10.889518
1,15 anni e più,2017,2017,10.338564
2,15 anni e più,1977,1977,7.032404
2,15 anni e più,1978,1978,6.757283
2,15 anni e più,1979,1979,6.79003
2,15 anni e più,1980,1980,6.881638
2,15 anni e più,1981,1981,7.626231
2,15 anni e più,1982,1982,7.695094
2,15 anni e più,1983,1983,8.325344
2,15 anni e più,1984,1984,8.404481
2,15 anni e più,1985,1985,8.516448
2,15 anni e più,1986,1986,9.298578
2,15 anni e più,1987,1987,10.253613
2,15 anni e più,1988,1988,9.754399
2,15 anni e più,1989,1989,9.862974
2,15 anni e più,1990,1990,8.982498
2,15 anni e più,1991,1991,8.659856
2,15 anni e più,1992,1992,9.733582
2,15 anni e più,1993,1993,12.684944
2,15 anni e più,1994,1994,13.748803
2,15 anni e più,1995,1995,14.270548
2,15 anni e più,1996,1996,15.336305
2,15 anni e più,1997,1997,15.205946
2,15 anni e più,1998,1998,16.47737
2,15 anni e più,1999,1999,16.375923
2,15 anni e più,2000,2000,15.450561
2,15 anni e più,2001,2001,13.932212
2,15 anni e più,2002,2002,15.162915
2,15 anni e più,2003,2003,14.07586
2,15 anni e più,2004,2004,13.027169
2,15 anni e più,2005,2005,12.135889
2,15 anni e più,2006,2006,11.159157
2,15 anni e più,2007,2007,9.471703
2,15 anni e più,2008,2008,11.304261
2,15 anni e più,2009,2009,11.148736
2,15 anni e più,2010,2010,12.178249
2,15 anni e più,2011,2011,12.749994
2,15 anni e più,2012,2012,16.142091
2,15 anni e più,2013,2013,18.364549
2,15 anni e più,2014,2014,19.582583
2,15 anni e più,2015,2015,20.014114
2,15 anni e più,2016,2016,19.368239
2,15 anni e più,2017,2017,18.544752
2,15 anni e più,1977,1977,13.950948
2,15 anni e più,1978,1978,14.496105
2,15 anni e più,1979,1979,15.348338
2,15 anni e più,1980,1980,15.206432
2,15 anni e più,1981,1981,16.062557
2,15 anni e più,1982,1982,17.105561
2,15 anni e più,1983,1983,18.685824
2,15 anni e più,1984,1984,19.698228
2,15 anni e più,1985,1985,18.95625
2,15 anni e più,1986,1986,18.425244
2,15 anni e più,1987,1987,18.880937
2,15 anni e più,1988,1988,18.584067
2,15 anni e più,1989,1989,17.917007
2,15 anni e più,1990,1990,16.084914
2,15 anni e più,1991,1991,15.183711
2,15 anni e più,1992,1992,14.93763
2,15 anni e più,1993,1993,16.453041
2,15 anni e più,1994,1994,17.145158
2,15 anni e più,1995,1995,17.797024
2,15 anni e più,1996,1996,17.822523
2,15 anni e più,1997,1997,18.004814
2,15 anni e più,1998,1998,18.443286
2,15 anni e più,1999,1999,18.026085
2,15 anni e più,2000,2000,16.924415
2,15 anni e più,2001,2001,15.493355
2,15 anni e più,2002,2002,14.675099
2,15 anni e più,2003,2003,15.023352
2,15 anni e più,2004,2004,13.820198
2,15 anni e più,2005,2005,13.226272
2,15 anni e più,2006,2006,11.589886
2,15 anni e più,2007,2007,10.487654
2,15 anni e più,2008,2008,11.606311
2,15 anni e più,2009,2009,12.426875
2,15 anni e più,2010,2010,12.402952
